zone,date,day_of_week,is_weekend,hour,base_load_kw,ev_load_kw,total_load_kw,ev_count_on_day,transformer_utilization_pct
Whitefield,2025-01-03,Friday,False,2,171.0,658.7,829.7,701,75.4
Whitefield,2025-01-03,Friday,False,3,204.1,161.0,365.1,701,33.2
Whitefield,2025-01-03,Friday,False,4,200.6,142.9,343.5,701,31.2
Whitefield,2025-01-03,Friday,False,5,288.4,155.1,443.5,701,40.3
Whitefield,2025-01-03,Friday,False,6,320.3,522.7,843.0,701,76.6
Whitefield,2025-01-03,Friday,False,7,379.4,495.3,874.6,701,79.5
Whitefield,2025-01-03,Friday,False,8,470.4,515.9,986.3,701,89.7
Whitefield,2025-01-03,Friday,False,9,474.6,534.0,1008.6,701,91.7
Whitefield,2025-01-03,Friday,False,10,484.5,156.1,640.6,701,58.2
Whitefield,2025-01-03,Friday,False,11,495.4,149.1,644.5,701,58.6
Whitefield,2025-01-03,Friday,False,12,491.1,141.9,633.1,701,57.6
Whitefield,2025-01-03,Friday,False,13,500.8,150.0,650.8,701,59.2
Whitefield,2025-01-03,Friday,False,14,423.4,159.4,582.7,701,53.0
Whitefield,2025-01-03,Friday,False,15,420.4,140.8,561.2,701,51.0
Whitefield,2025-01-03,Friday,False,16,406.6,156.0,562.6,701,51.1
Whitefield,2025-01-03,Friday,False,17,475.9,164.7,640.6,701,58.2
Whitefield,2025-01-03,Friday,False,18,473.7,1587.8,2061.6,701,100.0
Whitefield,2025-01-03,Friday,False,19,521.6,1858.4,2380.1,701,100.0
Whitefield,2025-01-03,Friday,False,20,466.2,2316.6,2782.8,701,100.0
Whitefield,2025-01-03,Friday,False,21,474.4,1970.5,2444.9,701,100.0
Whitefield,2025-01-03,Friday,False,22,325.7,1474.7,1800.4,701,100.0
Whitefield,2025-01-03,Friday,False,23,318.0,603.9,921.9,701,83.8
Electronic City,2025-01-03,Friday,False,0,207.3,355.6,562.8,450,46.9
Electronic City,2025-01-03,Friday,False,1,178.6,403.2,581.9,450,48.5
Electronic City,2025-01-03,Friday,False,2,204.9,385.2,590.1,450,49.2
Electronic City,2025-01-03,Friday,False,3,202.3,98.9,301.2,450,25.1
Electronic City,2025-01-03,Friday,False,4,192.6,93.4,286.0,450,23.8
Electronic City,2025-01-03,Friday,False,5,320.8,92.4,413.2,450,34.4
Electronic City,2025-01-03,Friday,False,6,370.6,296.4,667.0,450,55.6
Electronic City,2025-01-03,Friday,False,7,427.5,331.7,759.2,450,63.3
Electronic City,2025-01-03,Friday,False,8,494.9,339.9,834.8,450,69.6
Electronic City,2025-01-03,Friday,False,9,542.4,340.4,882.8,450,73.6
Electronic City,2025-01-03,Friday,False,10,504.8,91.0,595.8,450,49.6
Electronic City,2025-01-03,Friday,False,11,508.5,97.3,605.9,450,50.5
Electronic City,2025-01-03,Friday,False,12,528.3,93.7,622.0,450,51.8
Electronic City,2025-01-03,Friday,False,13,522.6,93.5,616.1,450,51.3
Electronic City,2025-01-03,Friday,False,14,451.0,90.4,541.4,450,45.1
Electronic City,2025-01-03,Friday,False,15,445.7,90.6,536.3,450,44.7
Electronic City,2025-01-03,Friday,False,16,444.7,102.3,547.1,450,45.6
Electronic City,2025-01-03,Friday,False,17,514.4,110.0,624.4,450,52.0
Electronic City,2025-01-03,Friday,False,18,551.0,948.3,1499.2,450,100.0
Electronic City,2025-01-03,Friday,False,19,539.1,1240.8,1779.9,450,100.0
Electronic City,2025-01-03,Friday,False,20,497.8,1466.9,1964.7,450,100.0
Electronic City,2025-01-03,Friday,False,21,552.1,1193.0,1745.2,450,100.0
Electronic City,2025-01-03,Friday,False,22,366.1,906.6,1272.7,450,100.0
Electronic City,2025-01-03,Friday,False,23,345.6,423.2,768.8,450,64.1
Hebbal,2025-01-03,Friday,False,0,86.3,358.1,444.4,380,74.1
Hebbal,2025-01-03,Friday,False,1,96.7,319.1,415.8,380,69.3
Hebbal,2025-01-03,Friday,False,2,96.2,344.3,440.4,380,73.4
Hebbal,2025-01-03,Friday,False,3,96.1,75.6,171.7,380,28.6
Hebbal,2025-01-03,Friday,False,4,85.5,81.1,166.6,380,27.8
Hebbal,2025-01-03,Friday,False,5,142.7,84.6,227.4,380,37.9
Hebbal,2025-01-03,Friday,False,6,165.6,255.3,420.9,380,70.2
Hebbal,2025-01-03,Friday,False,7,188.0,282.0,470.0,380,78.3
Hebbal,2025-01-03,Friday,False,8,225.9,288.4,514.3,380,85.7
Hebbal,2025-01-03,Friday,False,9,238.5,279.9,518.3,380,86.4
Hebbal,2025-01-03,Friday,False,10,241.8,75.3,317.1,380,52.8
Hebbal,2025-01-03,Friday,False,11,237.9,82.9,320.8,380,53.5
Hebbal,2025-01-03,Friday,False,12,236.7,76.8,313.5,380,52.3
Hebbal,2025-01-03,Friday,False,13,226.1,86.4,312.5,380,52.1
Hebbal,2025-01-03,Friday,False,14,208.2,84.9,293.0,380,48.8
Hebbal,2025-01-03,Friday,False,15,208.7,82.2,290.9,380,48.5
Hebbal,2025-01-03,Friday,False,16,215.8,80.0,295.8,380,49.3
Hebbal,2025-01-03,Friday,False,17,240.5,80.2,320.7,380,53.4
Hebbal,2025-01-03,Friday,False,18,241.6,781.2,1022.7,380,100.0
Hebbal,2025-01-03,Friday,False,19,251.9,988.1,1240.0,380,100.0
Hebbal,2025-01-03,Friday,False,20,239.1,1176.1,1415.3,380,100.0
Hebbal,2025-01-03,Friday,False,21,227.9,990.1,1217.9,380,100.0
Hebbal,2025-01-03,Friday,False,22,167.7,801.2,968.9,380,100.0
Hebbal,2025-01-03,Friday,False,23,164.4,303.9,468.4,380,78.1
Indiranagar,2025-01-03,Friday,False,0,120.0,560.4,680.4,621,90.7
Indiranagar,2025-01-03,Friday,False,1,118.1,565.1,683.2,621,91.1
Indiranagar,2025-01-03,Friday,False,2,112.1,574.4,686.4,621,91.5
Indiranagar,2025-01-03,Friday,False,3,140.4,131.7,272.1,621,36.3
Indiranagar,2025-01-03,Friday,False,4,112.8,143.9,256.7,621,34.2
Indiranagar,2025-01-03,Friday,False,5,200.2,130.6,330.8,621,44.1
Indiranagar,2025-01-03,Friday,False,6,206.9,440.8,647.7,621,86.4
Indiranagar,2025-01-03,Friday,False,7,224.4,426.6,651.0,621,86.8
Indiranagar,2025-01-03,Friday,False,8,274.7,430.0,704.7,621,94.0
Indiranagar,2025-01-03,Friday,False,9,297.9,452.4,750.2,621,100.0
Indiranagar,2025-01-03,Friday,False,10,327.2,127.4,454.6,621,60.6
Indiranagar,2025-01-03,Friday,False,11,311.4,132.7,444.1,621,59.2
Indiranagar,2025-01-03,Friday,False,12,301.1,138.7,439.7,621,58.6
Indiranagar,2025-01-03,Friday,False,13,290.3,136.7,427.0,621,56.9
Indiranagar,2025-01-03,Friday,False,14,269.7,137.4,407.2,621,54.3
Indiranagar,2025-01-03,Friday,False,15,271.0,150.6,421.6,621,56.2
Indiranagar,2025-01-03,Friday,False,16,261.6,130.6,392.2,621,52.3
Indiranagar,2025-01-03,Friday,False,17,302.0,130.4,432.4,621,57.7
Indiranagar,2025-01-03,Friday,False,18,308.5,1373.7,1682.3,621,100.0
Indiranagar,2025-01-03,Friday,False,19,335.9,1607.1,1943.1,621,100.0
Indiranagar,2025-01-03,Friday,False,20,286.5,2059.5,2346.0,621,100.0
Indiranagar,2025-01-03,Friday,False,21,289.3,1706.7,1996.0,621,100.0
Indiranagar,2025-01-03,Friday,False,22,203.1,1198.4,1401.5,621,100.0
Indiranagar,2025-01-03,Friday,False,23,216.6,584.7,801.3,621,100.0
Koramangala,2025-01-04,Saturday,True,0,105.0,679.5,784.5,802,87.2
Koramangala,2025-01-04,Saturday,True,1,115.5,704.5,820.1,802,91.1
Koramangala,2025-01-04,Saturday,True,2,119.9,762.6,882.5,802,98.1
Koramangala,2025-01-04,Saturday,True,3,110.1,166.3,276.4,802,30.7
Koramangala,2025-01-04,Saturday,True,4,96.0,166.9,262.9,802,29.2
Koramangala,2025-01-04,Saturday,True,5,175.9,188.8,364.7,802,40.5
Koramangala,2025-01-04,Saturday,True,6,195.9,583.9,779.8,802,86.6
Koramangala,2025-01-04,Saturday,True,7,227.4,611.8,839.1,802,93.2
Koramangala,2025-01-04,Saturday,True,8,302.1,562.1,864.2,802,96.0
Koramangala,2025-01-04,Saturday,True,9,279.5,607.6,887.1,802,98.6
Koramangala,2025-01-04,Saturday,True,10,306.1,189.2,495.3,802,55.0
Koramangala,2025-01-04,Saturday,True,11,295.3,170.1,465.5,802,51.7
Koramangala,2025-01-04,Saturday,True,12,295.4,182.8,478.2,802,53.1
Koramangala,2025-01-04,Saturday,True,13,298.1,177.6,475.7,802,52.9
Koramangala,2025-01-04,Saturday,True,14,268.9,183.4,452.3,802,50.3
Koramangala,2025-01-04,Saturday,True,15,272.6,178.9,451.5,802,50.2
Koramangala,2025-01-04,Saturday,True,16,254.5,174.5,429.0,802,47.7
Koramangala,2025-01-04,Saturday,True,17,309.0,166.2,475.2,802,52.8
Koramangala,2025-01-04,Saturday,True,18,305.6,1641.6,1947.3,802,100.0
Koramangala,2025-01-04,Saturday,True,19,308.1,2273.1,2581.2,802,100.0
Koramangala,2025-01-04,Saturday,True,20,284.3,2604.5,2888.8,802,100.0
Koramangala,2025-01-04,Saturday,True,21,266.1,2216.2,2482.4,802,100.0
Koramangala,2025-01-04,Saturday,True,22,199.9,1855.7,2055.6,802,100.0
Koramangala,2025-01-04,Saturday,True,23,188.7,700.5,889.2,802,98.8
HSR Layout,2025-01-04,Saturday,True,0,85.0,513.6,598.6,551,92.1
HSR Layout,2025-01-04,Saturday,True,1,82.0,482.7,564.7,551,86.9
HSR Layout,2025-01-04,Saturday,True,2,88.1,480.5,568.6,551,87.5
HSR Layout,2025-01-04,Saturday,True,3,78.9,120.2,199.1,551,30.6
HSR Layout,2025-01-04,Saturday,True,4,92.1,112.9,205.0,551,31.5
HSR Layout,2025-01-04,Saturday,True,5,131.3,114.8,246.1,551,37.9
HSR Layout,2025-01-04,Saturday,True,6,159.4,366.5,525.9,551,80.9
HSR Layout,2025-01-04,Saturday,True,7,163.1,404.2,567.3,551,87.3
HSR Layout,2025-01-04,Saturday,True,8,214.7,395.4,610.1,551,93.9
HSR Layout,2025-01-04,Saturday,True,9,205.8,434.0,639.8,551,98.4
HSR Layout,2025-01-04,Saturday,True,10,207.5,105.9,313.4,551,48.2
HSR Layout,2025-01-04,Saturday,True,11,216.7,116.0,332.8,551,51.2
HSR Layout,2025-01-04,Saturday,True,12,204.1,123.2,327.3,551,50.4
HSR Layout,2025-01-04,Saturday,True,13,215.0,115.7,330.7,551,50.9
HSR Layout,2025-01-04,Saturday,True,14,178.2,124.2,302.4,551,46.5
HSR Layout,2025-01-04,Saturday,True,15,194.9,118.4,313.3,551,48.2
HSR Layout,2025-01-04,Saturday,True,16,205.3,112.6,317.9,551,48.9
HSR Layout,2025-01-04,Saturday,True,17,204.5,114.9,319.4,551,49.1
HSR Layout,2025-01-04,Saturday,True,18,222.0,1164.5,1386.5,551,100.0
HSR Layout,2025-01-04,Saturday,True,19,225.0,1493.7,1718.7,551,100.0
HSR Layout,2025-01-04,Saturday,True,20,197.4,1914.1,2111.5,551,100.0
HSR Layout,2025-01-04,Saturday,True,21,207.5,1549.9,1757.4,551,100.0
HSR Layout,2025-01-04,Saturday,True,22,144.9,1176.8,1321.7,551,100.0
HSR Layout,2025-01-04,Saturday,True,23,146.9,486.7,633.6,551,97.5
Whitefield,2025-01-04,Saturday,True,0,165.3,646.8,812.2,702,73.8
Whitefield,2025-01-04,Saturday,True,1,158.1,628.0,786.1,702,71.5
Whitefield,2025-01-04,Saturday,True,2,153.5,650.2,803.7,702,73.1
Whitefield,2025-01-04,Saturday,True,3,144.0,165.3,309.3,702,28.1
Whitefield,2025-01-04,Saturday,True,4,154.3,140.8,295.1,702,26.8
Whitefield,2025-01-04,Saturday,True,5,245.5,146.5,392.0,702,35.6
Whitefield,2025-01-04,Saturday,True,6,292.5,488.9,781.4,702,71.0
Whitefield,2025-01-04,Saturday,True,7,307.1,457.7,764.7,702,69.5
Whitefield,2025-01-04,Saturday,True,8,368.9,444.2,813.1,702,73.9
Whitefield,2025-01-04,Saturday,True,9,368.3,524.7,893.0,702,81.2
Whitefield,2025-01-04,Saturday,True,10,424.4,154.9,579.2,702,52.7
Whitefield,2025-01-04,Saturday,True,11,382.7,151.3,534.0,702,48.5
Whitefield,2025-01-04,Saturday,True,12,398.3,142.8,541.2,702,49.2
Whitefield,2025-01-04,Saturday,True,13,422.7,158.3,581.0,702,52.8
Whitefield,2025-01-04,Saturday,True,14,350.5,151.8,502.4,702,45.7
Whitefield,2025-01-04,Saturday,True,15,357.5,136.2,493.6,702,44.9
Whitefield,2025-01-04,Saturday,True,16,350.1,146.5,496.6,702,45.1
Whitefield,2025-01-04,Saturday,True,17,391.0,149.5,540.5,702,49.1
Whitefield,2025-01-04,Saturday,True,18,445.2,1512.7,1957.9,702,100.0
Whitefield,2025-01-04,Saturday,True,19,415.7,1923.7,2339.4,702,100.0
Whitefield,2025-01-04,Saturday,True,20,412.2,2379.6,2791.8,702,100.0
Whitefield,2025-01-04,Saturday,True,21,390.5,1809.6,2200.1,702,100.0
Whitefield,2025-01-04,Saturday,True,22,276.9,1494.6,1771.5,702,100.0
Whitefield,2025-01-04,Saturday,True,23,280.1,625.8,905.9,702,82.4
Electronic City,2025-01-04,Saturday,True,0,183.8,379.2,563.0,451,46.9
Electronic City,2025-01-04,Saturday,True,1,188.4,393.5,581.9,451,48.5
Electronic City,2025-01-04,Saturday,True,2,201.5,376.2,577.8,451,48.1
Electronic City,2025-01-04,Saturday,True,3,195.7,98.4,294.0,451,24.5
Electronic City,2025-01-04,Saturday,True,4,154.3,95.1,249.4,451,20.8
Electronic City,2025-01-04,Saturday,True,5,254.7,99.5,354.2,451,29.5
Electronic City,2025-01-04,Saturday,True,6,307.2,315.4,622.6,451,51.9
Electronic City,2025-01-04,Saturday,True,7,335.5,359.5,695.0,451,57.9
Electronic City,2025-01-04,Saturday,True,8,432.1,331.8,763.9,451,63.7
Electronic City,2025-01-04,Saturday,True,9,421.8,326.7,748.5,451,62.4
Electronic City,2025-01-04,Saturday,True,10,450.7,92.4,543.1,451,45.3
Electronic City,2025-01-04,Saturday,True,11,421.4,89.3,510.7,451,42.6
Electronic City,2025-01-04,Saturday,True,12,432.8,100.6,533.3,451,44.4
Electronic City,2025-01-04,Saturday,True,13,417.5,105.1,522.6,451,43.5
Electronic City,2025-01-04,Saturday,True,14,357.3,90.3,447.6,451,37.3
Electronic City,2025-01-04,Saturday,True,15,382.4,102.5,484.9,451,40.4
Electronic City,2025-01-04,Saturday,True,16,407.7,95.2,502.9,451,41.9
Electronic City,2025-01-04,Saturday,True,17,454.0,97.2,551.2,451,45.9
Electronic City,2025-01-04,Saturday,True,18,441.8,983.3,1425.1,451,100.0
Electronic City,2025-01-04,Saturday,True,19,465.5,1106.8,1572.3,451,100.0
Electronic City,2025-01-04,Saturday,True,20,442.0,1562.1,2004.0,451,100.0
Electronic City,2025-01-04,Saturday,True,21,405.6,1225.2,1630.8,451,100.0
Electronic City,2025-01-04,Saturday,True,22,292.5,954.0,1246.4,451,100.0
Electronic City,2025-01-04,Saturday,True,23,274.4,376.6,651.0,451,54.2
Hebbal,2025-01-04,Saturday,True,0,74.6,347.6,422.2,380,70.4
Hebbal,2025-01-04,Saturday,True,1,79.0,322.2,401.3,380,66.9
Hebbal,2025-01-04,Saturday,True,2,80.8,281.6,362.4,380,60.4
Hebbal,2025-01-04,Saturday,True,3,83.8,74.9,158.7,380,26.5
Hebbal,2025-01-04,Saturday,True,4,72.0,77.5,149.4,380,24.9
Hebbal,2025-01-04,Saturday,True,5,107.4,86.8,194.3,380,32.4
Hebbal,2025-01-04,Saturday,True,6,131.0,278.3,409.3,380,68.2
Hebbal,2025-01-04,Saturday,True,7,151.4,280.1,431.5,380,71.9
Hebbal,2025-01-04,Saturday,True,8,182.2,256.0,438.3,380,73.0
Hebbal,2025-01-04,Saturday,True,9,198.0,266.8,464.8,380,77.5
Hebbal,2025-01-04,Saturday,True,10,186.6,80.3,266.9,380,44.5
Hebbal,2025-01-04,Saturday,True,11,204.1,85.6,289.6,380,48.3
Hebbal,2025-01-04,Saturday,True,12,189.6,80.6,270.2,380,45.0
Hebbal,2025-01-04,Saturday,True,13,189.8,90.6,280.4,380,46.7
Hebbal,2025-01-04,Saturday,True,14,173.9,83.8,257.8,380,43.0
Hebbal,2025-01-04,Saturday,True,15,179.0,83.1,262.1,380,43.7
Hebbal,2025-01-04,Saturday,True,16,168.9,81.3,250.2,380,41.7
Hebbal,2025-01-04,Saturday,True,17,196.0,81.9,278.0,380,46.3
Hebbal,2025-01-04,Saturday,True,18,206.6,795.5,1002.1,380,100.0
Hebbal,2025-01-04,Saturday,True,19,210.9,1008.2,1219.1,380,100.0
Hebbal,2025-01-04,Saturday,True,20,188.7,1108.2,1296.9,380,100.0
Hebbal,2025-01-04,Saturday,True,21,195.2,1029.9,1225.1,380,100.0
Hebbal,2025-01-04,Saturday,True,22,136.0,678.5,814.6,380,100.0
Hebbal,2025-01-04,Saturday,True,23,144.5,326.0,470.6,380,78.4
Indiranagar,2025-01-04,Saturday,True,0,107.3,508.6,615.9,621,82.1
Indiranagar,2025-01-04,Saturday,True,1,102.3,508.3,610.6,621,81.4
Indiranagar,2025-01-04,Saturday,True,2,89.9,587.9,677.8,621,90.4
Indiranagar,2025-01-04,Saturday,True,3,94.2,135.6,229.8,621,30.6
Indiranagar,2025-01-04,Saturday,True,4,104.9,137.5,242.4,621,32.3
Indiranagar,2025-01-04,Saturday,True,5,152.6,136.6,289.2,621,38.6
Indiranagar,2025-01-04,Saturday,True,6,197.2,445.8,643.1,621,85.7
Indiranagar,2025-01-04,Saturday,True,7,197.1,470.6,667.7,621,89.0
Indiranagar,2025-01-04,Saturday,True,8,244.6,473.7,718.3,621,95.8
Indiranagar,2025-01-04,Saturday,True,9,250.9,421.6,672.5,621,89.7
Indiranagar,2025-01-04,Saturday,True,10,271.9,126.4,398.4,621,53.1
Indiranagar,2025-01-04,Saturday,True,11,250.3,129.1,379.4,621,50.6
Indiranagar,2025-01-04,Saturday,True,12,246.6,136.3,383.0,621,51.1
Indiranagar,2025-01-04,Saturday,True,13,250.5,137.0,387.5,621,51.7
Indiranagar,2025-01-04,Saturday,True,14,236.0,137.2,373.2,621,49.8
Indiranagar,2025-01-04,Saturday,True,15,217.3,140.6,357.9,621,47.7
Indiranagar,2025-01-04,Saturday,True,16,231.8,125.9,357.7,621,47.7
Indiranagar,2025-01-04,Saturday,True,17,258.8,138.8,397.6,621,53.0
Indiranagar,2025-01-04,Saturday,True,18,255.3,1385.8,1641.1,621,100.0
Indiranagar,2025-01-04,Saturday,True,19,262.2,1664.7,1927.0,621,100.0
Indiranagar,2025-01-04,Saturday,True,20,240.0,2013.6,2253.6,621,100.0
Indiranagar,2025-01-04,Saturday,True,21,230.8,1535.2,1766.0,621,100.0
Indiranagar,2025-01-04,Saturday,True,22,180.9,1241.7,1422.6,621,100.0
Indiranagar,2025-01-04,Saturday,True,23,154.9,478.8,633.7,621,84.5
Koramangala,2025-01-05,Sunday,True,0,104.7,647.1,751.8,802,83.5
Koramangala,2025-01-05,Sunday,True,1,131.4,727.9,859.4,802,95.5
Koramangala,2025-01-05,Sunday,True,2,104.1,771.0,875.1,802,97.2
Koramangala,2025-01-05,Sunday,True,3,123.7,170.4,294.1,802,32.7
Koramangala,2025-01-05,Sunday,True,4,82.9,193.1,276.0,802,30.7
Koramangala,2025-01-05,Sunday,True,5,160.0,159.0,319.0,802,35.4
Koramangala,2025-01-05,Sunday,True,6,213.9,647.9,861.8,802,95.8
Koramangala,2025-01-05,Sunday,True,7,243.8,593.7,837.5,802,93.1
Koramangala,2025-01-05,Sunday,True,8,279.4,602.1,881.5,802,97.9
Koramangala,2025-01-05,Sunday,True,9,294.2,585.6,879.7,802,97.7
Koramangala,2025-01-05,Sunday,True,10,299.3,172.7,472.0,802,52.4
Koramangala,2025-01-05,Sunday,True,11,279.6,170.8,450.4,802,50.0
Koramangala,2025-01-05,Sunday,True,12,268.6,172.4,441.0,802,49.0
Koramangala,2025-01-05,Sunday,True,13,276.9,163.7,440.6,802,49.0
Koramangala,2025-01-05,Sunday,True,14,258.5,185.3,443.8,802,49.3
Koramangala,2025-01-05,Sunday,True,15,267.2,159.6,426.8,802,47.4
Koramangala,2025-01-05,Sunday,True,16,244.8,181.4,426.2,802,47.4
Koramangala,2025-01-05,Sunday,True,17,283.4,171.3,454.7,802,50.5
Koramangala,2025-01-05,Sunday,True,18,307.8,1593.5,1901.3,802,100.0
Koramangala,2025-01-05,Sunday,True,19,309.0,1994.0,2303.0,802,100.0
Koramangala,2025-01-05,Sunday,True,20,275.0,2640.0,2915.0,802,100.0
Koramangala,2025-01-05,Sunday,True,21,263.4,2183.6,2447.0,802,100.0
Koramangala,2025-01-05,Sunday,True,22,192.1,1720.8,1912.9,802,100.0
Koramangala,2025-01-05,Sunday,True,23,194.9,740.2,935.1,802,100.0
HSR Layout,2025-01-05,Sunday,True,0,83.9,465.8,549.7,551,84.6
HSR Layout,2025-01-05,Sunday,True,1,83.9,489.0,572.9,551,88.1
HSR Layout,2025-01-05,Sunday,True,2,83.2,477.0,560.3,551,86.2
HSR Layout,2025-01-05,Sunday,True,3,76.7,115.1,191.8,551,29.5
HSR Layout,2025-01-05,Sunday,True,4,70.7,129.4,200.1,551,30.8
HSR Layout,2025-01-05,Sunday,True,5,119.4,114.9,234.2,551,36.0
HSR Layout,2025-01-05,Sunday,True,6,142.8,414.5,557.3,551,85.7
HSR Layout,2025-01-05,Sunday,True,7,165.4,421.5,586.9,551,90.3
HSR Layout,2025-01-05,Sunday,True,8,195.3,402.3,597.5,551,91.9
HSR Layout,2025-01-05,Sunday,True,9,203.3,439.3,642.6,551,98.9
HSR Layout,2025-01-05,Sunday,True,10,209.7,120.9,330.6,551,50.9
HSR Layout,2025-01-05,Sunday,True,11,218.4,121.5,339.9,551,52.3
HSR Layout,2025-01-05,Sunday,True,12,211.3,118.2,329.6,551,50.7
HSR Layout,2025-01-05,Sunday,True,13,213.3,118.1,331.5,551,51.0
HSR Layout,2025-01-05,Sunday,True,14,197.6,132.2,329.8,551,50.7
HSR Layout,2025-01-05,Sunday,True,15,184.4,110.9,295.3,551,45.4
HSR Layout,2025-01-05,Sunday,True,16,188.5,134.4,322.9,551,49.7
HSR Layout,2025-01-05,Sunday,True,17,210.7,128.8,339.5,551,52.2
HSR Layout,2025-01-05,Sunday,True,18,236.9,1118.6,1355.6,551,100.0
HSR Layout,2025-01-05,Sunday,True,19,232.0,1587.4,1819.4,551,100.0
HSR Layout,2025-01-05,Sunday,True,20,204.9,1767.1,1972.0,551,100.0
HSR Layout,2025-01-05,Sunday,True,21,203.2,1393.4,1596.6,551,100.0
HSR Layout,2025-01-05,Sunday,True,22,136.3,1080.1,1216.4,551,100.0
HSR Layout,2025-01-05,Sunday,True,23,142.2,457.7,600.0,551,92.3
Whitefield,2025-01-05,Sunday,True,0,158.7,559.3,718.1,702,65.3
Whitefield,2025-01-05,Sunday,True,1,160.3,631.8,792.1,702,72.0
Whitefield,2025-01-05,Sunday,True,2,122.6,617.9,740.5,702,67.3
Whitefield,2025-01-05,Sunday,True,3,174.8,142.5,317.3,702,28.8
Whitefield,2025-01-05,Sunday,True,4,182.0,154.8,336.8,702,30.6
Whitefield,2025-01-05,Sunday,True,5,232.0,151.2,383.2,702,34.8
Whitefield,2025-01-05,Sunday,True,6,287.9,507.4,795.3,702,72.3
Whitefield,2025-01-05,Sunday,True,7,323.0,482.2,805.2,702,73.2
Whitefield,2025-01-05,Sunday,True,8,379.0,469.7,848.7,702,77.2
Whitefield,2025-01-05,Sunday,True,9,392.2,482.6,874.8,702,79.5
Whitefield,2025-01-05,Sunday,True,10,399.8,161.0,560.8,702,51.0
Whitefield,2025-01-05,Sunday,True,11,416.1,156.3,572.3,702,52.0
Whitefield,2025-01-05,Sunday,True,12,380.7,149.2,529.9,702,48.2
Whitefield,2025-01-05,Sunday,True,13,418.0,152.7,570.7,702,51.9
Whitefield,2025-01-05,Sunday,True,14,391.7,154.6,546.3,702,49.7
Whitefield,2025-01-05,Sunday,True,15,357.2,149.3,506.5,702,46.0
Whitefield,2025-01-05,Sunday,True,16,356.3,150.5,506.8,702,46.1
Whitefield,2025-01-05,Sunday,True,17,418.7,158.9,577.6,702,52.5
Whitefield,2025-01-05,Sunday,True,18,403.4,1368.2,1771.6,702,100.0
Whitefield,2025-01-05,Sunday,True,19,395.2,1917.6,2312.8,702,100.0
Whitefield,2025-01-05,Sunday,True,20,371.7,2029.6,2401.3,702,100.0
Whitefield,2025-01-05,Sunday,True,21,395.8,2103.2,2499.1,702,100.0
Whitefield,2025-01-05,Sunday,True,22,265.5,1527.2,1792.7,702,100.0
Whitefield,2025-01-05,Sunday,True,23,266.9,603.5,870.4,702,79.1
Electronic City,2025-01-05,Sunday,True,0,181.5,384.0,565.5,451,47.1
Electronic City,2025-01-05,Sunday,True,1,170.2,395.9,566.2,451,47.2
Electronic City,2025-01-05,Sunday,True,2,154.0,409.0,563.0,451,46.9
Electronic City,2025-01-05,Sunday,True,3,162.6,93.7,256.3,451,21.4
Electronic City,2025-01-05,Sunday,True,4,174.9,93.0,267.9,451,22.3
Electronic City,2025-01-05,Sunday,True,5,260.7,97.4,358.1,451,29.8
Electronic City,2025-01-05,Sunday,True,6,316.9,332.4,649.3,451,54.1
Electronic City,2025-01-05,Sunday,True,7,335.5,338.0,673.5,451,56.1
Electronic City,2025-01-05,Sunday,True,8,426.3,333.8,760.0,451,63.3
Electronic City,2025-01-05,Sunday,True,9,421.3,303.4,724.7,451,60.4
Electronic City,2025-01-05,Sunday,True,10,421.6,95.9,517.5,451,43.1
Electronic City,2025-01-05,Sunday,True,11,415.3,96.5,511.8,451,42.7
Electronic City,2025-01-05,Sunday,True,12,426.8,100.0,526.8,451,43.9
Electronic City,2025-01-05,Sunday,True,13,424.6,99.8,524.4,451,43.7
Electronic City,2025-01-05,Sunday,True,14,379.7,87.8,467.5,451,39.0
Electronic City,2025-01-05,Sunday,True,15,362.3,96.7,459.0,451,38.2
Electronic City,2025-01-05,Sunday,True,16,357.6,100.3,457.9,451,38.2
Electronic City,2025-01-05,Sunday,True,17,461.8,103.4,565.2,451,47.1
Electronic City,2025-01-05,Sunday,True,18,441.1,1011.9,1453.0,451,100.0
Electronic City,2025-01-05,Sunday,True,19,456.8,1181.2,1638.0,451,100.0
Electronic City,2025-01-05,Sunday,True,20,405.8,1439.1,1844.9,451,100.0
Electronic City,2025-01-05,Sunday,True,21,409.7,1211.7,1621.4,451,100.0
Electronic City,2025-01-05,Sunday,True,22,286.7,941.8,1228.5,451,100.0
Electronic City,2025-01-05,Sunday,True,23,291.5,412.9,704.3,451,58.7
